LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID450054,450054,0,9.956841468811035,113.23958782770525,293.7895541525496,0.0,600.0,10,4.8,1,,157.38983050847457,159.0,67.0,237.0,27858.0,45.41801440351034,0.44439727665421225,2.1323733569982433
ID451335,451335,0,9.431963920593262,117.68604136877856,282.69999805377773,0.0,900.0,15,4.8,1,,157.27118644067798,165.0,68.0,215.0,27837.0,38.541962304006404,0.44911520900588897,2.529299069796131
ID458242,458242,0,9.233318328857422,164.55444595555613,214.8426254661383,0.0,2400.0,40,4.8,1,,147.54802259887006,153.0,66.0,216.0,26116.0,40.966161327473394,0.4483447863378872,2.2298635157581645
ID453889,453889,0,9.288037300109863,125.04719175273446,253.05975879444603,0.0,1560.0,26,4.8,1,,152.1864406779661,159.0,69.0,211.0,26937.0,40.70911553727774,0.44788578249806177,2.312848904426354
ID456065,456065,0,9.20258617401123,133.21242898304558,222.24312817650608,0.0,1980.0,33,4.8,1,,149.0677966101695,152.0,67.0,221.0,26385.0,39.04464129515712,0.4434599820566676,2.3458599319874702
ID460800,460800,0,7.774663925170898,187.89844076829698,222.4709224383574,0.0,3420.0,57,4.8,1,,141.01694915254237,145.0,68.0,191.0,24960.0,32.74149344352167,0.3979163336433124,2.4519601764627468
ID458639,458639,0,8.49462890625,191.87914755717367,230.15982796731421,0.0,3000.0,50,4.8,1,,142.64406779661016,146.0,70.0,205.0,25248.0,36.36280069340238,0.4304267128562702,2.360804312333256
ID452108,452108,0,10.145483016967773,104.54405031392082,306.63192081128153,0.0,60.0,1,4.8,1,,162.22033898305085,166.0,75.0,237.0,28713.0,44.82607847278272,0.44719666967854466,2.236534281403747
ID451083,451083,0,10.259129524230957,106.23640293647594,308.8292151826385,0.0,120.0,2,4.8,1,,163.31638418079095,167.0,73.0,235.0,28907.0,44.278065219460956,0.4572832778413091,2.314794569580325
ID449032,449032,0,9.408889770507812,109.29042423775216,299.2560286955865,0.0,360.0,6,4.8,1,,158.24293785310735,163.0,83.0,217.0,28009.0,36.28145607547117,0.4510158884112883,2.7113731951139575
ID456456,456456,0,8.999518394470215,165.87385447917387,216.35570559453566,0.0,2460.0,41,4.8,1,,147.70621468926555,152.0,66.0,209.0,26144.0,38.3834365292447,0.44758954632476816,2.379684629825463
ID452503,452503,0,9.639806747436523,122.91334620561977,271.5031955761959,0.0,1260.0,21,4.8,1,,153.72316384180792,160.0,70.0,222.0,27209.0,43.124913374632925,0.44798282419579893,2.2056623360336407
ID459034,459034,0,8.842649459838867,186.96062254509837,227.1867988224181,0.0,2880.0,48,4.8,1,,146.22033898305085,149.0,68.0,200.0,25881.0,36.03631429005623,0.44935069480565576,2.515992548864204
ID459430,459430,0,9.656119346618652,190.44823628800685,227.70476392113537,0.0,3120.0,52,4.8,1,,147.19209039548022,146.0,69.0,222.0,26053.0,44.335463752774714,0.4655433638496007,2.1092335962965305
ID449445,449445,0,8.983572006225586,102.76219469554424,309.9851124845365,0.0,300.0,5,4.8,1,,150.6949152542373,161.0,56.0,222.0,26673.0,49.891332221305134,0.4081930408885788,1.7510836621518737
ID451490,451490,0,9.590582847595215,96.72513627253454,312.74402706673527,0.0,0.0,0,4.8,1,,154.29378531073445,159.0,60.0,239.0,27310.0,52.37738512489744,0.4162022534909989,1.7314651815437565
ID459823,459823,0,7.650210857391357,188.00017581372686,223.8964884932292,0.0,3240.0,54,4.8,1,,140.3728813559322,147.0,62.0,190.0,24846.0,33.606123446894166,0.3862865569697649,2.3278306098302317
ID457644,457644,0,8.112546920776367,180.5028769659814,216.2363922166004,0.0,2640.0,44,4.8,1,,142.10169491525423,148.0,58.0,196.0,25152.0,36.52226667418154,0.4123380630444001,2.2718847337888803
ID455085,455085,0,8.355216026306152,124.24202350168653,238.64788052094903,0.0,1740.0,29,4.8,1,,145.22033898305085,150.0,77.0,195.0,25704.0,33.608407259505796,0.4272076574771954,2.586791183061909
ID452906,452906,0,9.560383796691895,119.57789858910799,281.1490045339112,0.0,1020.0,17,4.8,1,,156.27118644067798,162.0,69.0,221.0,27660.0,43.26142669933153,0.4429325543580346,2.2176838639406666
ID449846,449846,0,9.809099197387695,116.03469642439725,292.4271686529834,0.0,780.0,13,4.8,1,,158.1129943502825,164.0,73.0,223.0,27986.0,41.184710045733055,0.4544262915122159,2.399016748093721
ID460215,460215,0,7.3780837059021,184.46692791274447,221.7561571353599,0.0,3540.0,59,4.8,1,,138.38983050847457,144.0,70.0,188.0,24495.0,30.578708213295016,0.38931071907763704,2.5363665282706425
ID455476,455476,0,8.39854907989502,139.30727785931782,214.85220384510345,0.0,2100.0,35,4.8,1,,145.819209039548,152.0,72.0,196.0,25810.0,32.39723391402295,0.43702100701355057,2.737637863161628
ID453173,453173,0,9.805355072021484,127.20783805280978,264.0487245975223,0.0,1380.0,23,4.8,1,,154.75141242937852,163.0,57.0,232.0,27391.0,44.69372173133776,0.4638251695061658,2.1942353033053794
ID454206,454206,0,9.221885681152344,125.70693213048058,260.5034138214924,0.0,1440.0,24,4.8,1,,152.75141242937852,159.0,62.0,225.0,27037.0,40.51185728129571,0.4438634575521177,2.3182290466004183
