LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID87361,87361,0,2.867811918258667,25.836598334407963,0.0,0.0,1680.0,28,4.8,1,,55.63841807909605,51.0,0.0,142.0,9848.0,30.968354334878374,0.32072811261624146,0.8725900332366318
ID79936,79936,0,4.4540534019470215,24.36022128672751,0.0,0.0,0.0,0,4.8,1,,66.88700564971751,63.0,0.0,198.0,11839.0,41.285985688589015,0.4012441596538676,0.9278205786373253
ID91587,91587,0,2.834637403488159,25.836598334407963,0.0,0.0,2340.0,39,4.8,1,,54.51977401129943,51.0,0.0,129.0,9650.0,29.50444696749508,0.343497221109033,0.9448938439113748
ID82245,82245,0,1.5053000450134277,24.36022128672751,0.0,0.0,840.0,14,4.8,1,,65.58757062146893,63.0,0.0,157.0,11609.0,34.25247939394707,0.20296059839463348,0.6461299297025893
ID97350,97350,0,2.507235527038574,25.836598334407963,0.0,0.0,3120.0,52,4.8,1,,51.49152542372882,47.0,0.0,144.0,9114.0,28.8792782434812,0.30021736072170896,0.8233780034351549
ID96331,96331,0,2.586221218109131,26.57478685824819,0.0,0.0,3540.0,59,4.8,1,,52.259887005649716,50.0,0.0,141.0,9250.0,28.47247925606689,0.3129834048557714,0.8750547985010279
ID95309,95309,0,2.5860869884490967,26.57478685824819,0.0,0.0,3000.0,50,4.8,1,,51.26553672316384,48.0,0.0,126.0,9074.0,28.263021915691926,0.32007522469665384,0.8796102626509471
ID88908,88908,0,5.814842224121094,19.93109014368614,0.0,0.0,1800.0,30,4.8,1,,93.15254237288136,92.0,0.0,185.0,16488.0,45.374131681895335,0.44125392937997066,1.257084473744641
ID90577,90577,0,2.7589128017425537,25.836598334407963,0.0,0.0,2220.0,37,4.8,1,,55.271186440677965,54.0,0.0,138.0,9783.0,29.948344074237337,0.3385872710151964,0.9336409781516387
ID80595,80595,0,3.4778220653533936,25.098409810567734,0.0,0.0,600.0,10,4.8,1,,58.94915254237288,54.0,0.0,155.0,10434.0,33.26038306550452,0.3665321959025753,0.9507636635213934
ID94291,94291,0,1.8667998313903809,22.88384423904705,0.0,0.0,3300.0,55,4.8,1,,80.954802259887,86.0,0.0,159.0,14329.0,33.959337183179876,0.23037512745746946,0.8927121635935122
ID86231,86231,0,2.738393783569336,25.836598334407963,0.0,0.0,1140.0,19,4.8,1,,56.32768361581921,51.0,0.0,146.0,9970.0,32.51826360523164,0.29811663320438186,0.795604138381435
ID82905,82905,0,2.730405569076538,25.098409810567734,0.0,0.0,540.0,9,4.8,1,,53.5819209039548,50.0,0.0,146.0,9484.0,30.14821928132102,0.31824892554724094,0.8581360150791978
ID93274,93274,0,2.758704423904419,25.836598334407963,0.0,0.0,2700.0,45,4.8,1,,53.6271186440678,50.0,0.0,148.0,9492.0,29.554974761076846,0.325227892798762,0.8905967033061749
ID84188,84188,0,3.281540870666504,25.098409810567734,0.0,0.0,960.0,16,4.8,1,,58.46892655367232,54.0,0.0,153.0,10349.0,32.866472199855785,0.36126025565374026,0.9442370686995516
ID87900,87900,0,5.179013252258301,17.517385934409283,5.408520911676158,0.0,1860.0,31,4.8,1,,154.25423728813558,160.0,73.0,208.0,27303.0,29.43806666333903,0.2497268747896133,2.0941509682572907
ID78948,78948,0,4.005074501037598,24.36022128672751,0.0,0.0,240.0,4,4.8,1,,62.632768361581924,54.0,0.0,164.0,11086.0,37.91985642170378,0.37751302217599025,0.9053179748115386
ID83556,83556,0,2.454904794692993,25.098409810567734,0.0,0.0,660.0,11,4.8,1,,54.75141242937853,51.0,0.0,146.0,9691.0,30.6125960174162,0.2882822045394854,0.8004459089406406
ID92260,92260,0,2.6201863288879395,25.836598334407963,0.0,0.0,2280.0,38,4.8,1,,52.16949152542373,51.0,0.0,135.0,9234.0,27.892744581847193,0.3302879781502769,0.9287577477547477
ID89575,89575,0,2.2054262161254883,26.57478685824819,0.0,0.0,1980.0,33,4.8,1,,55.621468926553675,52.0,0.0,164.0,9845.0,31.842799101966154,0.25516111167921895,0.7101927317913733
ID80617,80617,0,3.7198445796966553,24.36022128672751,0.0,0.0,480.0,8,4.8,1,,60.40677966101695,57.0,0.0,176.0,10692.0,35.60968266117495,0.37789300631022393,0.9304669133992094
ID81257,81257,0,2.3609745502471924,25.098409810567734,0.0,0.0,720.0,12,4.8,1,,58.48022598870057,52.0,0.0,159.0,10351.0,33.77332365725543,0.24956951693680487,0.6916658797160421
ID85226,85226,0,2.3477516174316406,25.098409810567734,0.0,0.0,1380.0,23,4.8,1,,50.7909604519774,50.0,0.0,128.0,8990.0,27.374015708406926,0.3103158934609208,0.8788321162646525
ID98029,98029,0,4.2679619789123535,19.93109014368614,0.0,0.0,3360.0,56,4.8,1,,97.25988700564972,106.0,0.0,163.0,17215.0,38.763124258241696,0.3631628307503483,1.3368991276453006
ID86895,86895,0,2.8129422664642334,25.836598334407963,0.0,0.0,1740.0,29,4.8,1,,57.03954802259887,54.0,0.0,172.0,10096.0,32.190548016657594,0.28305287056056516,0.7818090833492685
ID91248,91248,0,2.9869489669799805,25.836598334407963,0.0,0.0,2100.0,35,4.8,1,,52.85310734463277,48.0,0.0,146.0,9355.0,31.051476761010065,0.33807129288188625,0.8600967424787523
ID88566,88566,0,2.854279041290283,25.836598334407963,0.0,0.0,1560.0,26,4.8,1,,54.6271186440678,55.0,0.0,136.0,9669.0,29.377382865683938,0.3323343237307842,0.9276564481140802
ID97014,97014,0,2.5522048473358154,26.57478685824819,0.0,0.0,3180.0,53,4.8,1,,54.293785310734464,52.0,0.0,125.0,9610.0,28.14155807171392,0.33058979635007024,0.9586878746076669
ID79609,79609,0,5.459895610809326,20.723713200397075,5.708899383293396,0.0,780.0,13,4.8,1,,113.21468926553672,109.0,54.0,188.0,20039.0,33.32722080575951,0.2772617812205581,1.4748361272609443
ID94969,94969,0,2.3259775638580322,25.836598334407963,0.0,0.0,2940.0,49,4.8,1,,51.0225988700565,50.0,0.0,125.0,9031.0,27.084873924023093,0.29646893098915694,0.8615546424736831
ID95994,95994,0,4.121654510498047,26.63287334099816,4.159122439741649,0.0,3240.0,54,4.8,1,,108.51412429378531,111.0,48.0,153.0,19207.0,22.982480319659885,0.30697805083722574,2.217983948335122
ID81917,81917,0,4.585602283477783,24.36022128672751,0.0,0.0,120.0,2,4.8,1,,68.2542372881356,60.0,0.0,179.0,12081.0,40.26556441881949,0.41067601460574943,0.9869561987481468
ID93949,93949,0,2.544931411743164,25.836598334407963,0.0,0.0,2640.0,44,4.8,1,,51.29943502824859,47.0,0.0,135.0,9080.0,28.233918385627348,0.30790386978578216,0.8554817423858105
ID93952,93952,1,11.278864860534668,426.67296677965146,0.0,0.0,2640.0,44,4.8,1,,161.64406779661016,176.0,0.0,255.0,28611.0,72.46372824131902,0.5579067097638778,1.5976779036360056
ID90243,90243,1,11.39285945892334,426.67296677965146,0.0,0.0,2160.0,36,4.8,1,,161.6497175141243,178.0,0.0,255.0,28612.0,73.86898269932637,0.559884943129384,1.5709018450972414
ID92933,92933,1,11.095455169677734,426.67296677965146,0.0,0.0,2760.0,46,4.8,1,,159.91525423728814,172.0,0.0,255.0,28305.0,71.39342537265375,0.55977209124157,1.6077250023920846
ID80263,80263,1,11.278687477111816,425.93477825581124,0.0,0.0,900.0,15,4.8,1,,168.1581920903955,186.0,0.0,255.0,29764.0,74.72630251539265,0.5514116761934306,1.599644340499619
ID85903,85903,1,10.955854415893555,425.93477825581124,0.0,0.0,1200.0,20,4.8,1,,170.78531073446328,187.0,0.0,255.0,30229.0,72.64053158157662,0.5100712734675059,1.5883087031469778
ID82576,82576,1,11.417243003845215,425.196589731971,0.0,0.0,180.0,3,4.8,1,,166.4406779661017,184.0,0.0,255.0,29460.0,71.6527146570147,0.5664600080497163,1.6799902659305912
ID91923,91923,1,10.927783012390137,426.67296677965146,0.0,0.0,2400.0,40,4.8,1,,159.65536723163842,173.0,0.0,255.0,28259.0,72.21322504636754,0.5467303609180426,1.5629869753376826
ID84891,84891,1,9.669002532958984,426.67296677965146,0.0,0.0,1320.0,22,4.8,1,,169.6497175141243,186.0,0.0,255.0,30028.0,76.46004164705738,0.4671867834729621,1.4130376977369332
ID89245,89245,1,11.372830390930176,426.67296677965146,0.0,0.0,1920.0,32,4.8,1,,162.77966101694915,173.0,0.0,255.0,28812.0,73.44015833794624,0.5645306562262254,1.5995579708041228
ID97695,97695,1,11.211390495300293,426.67296677965146,0.0,0.0,3060.0,51,4.8,1,,159.3050847457627,165.0,0.0,255.0,28197.0,72.17621765133585,0.5570830118465638,1.5793328279074508
ID83230,83230,1,11.280013084411621,425.93477825581124,0.0,0.0,60.0,1,4.8,1,,169.819209039548,191.0,0.0,255.0,30058.0,74.46003407446727,0.5474272182038148,1.613651455661666
ID95649,95649,1,10.884511947631836,425.93477825581124,0.0,0.0,3480.0,58,4.8,1,,156.22598870056498,169.0,0.0,255.0,27652.0,70.3221871287295,0.5542793261373355,1.584493704251092
ID86563,86563,1,7.673216819763184,426.67296677965146,0.0,0.0,1260.0,21,4.8,1,,172.4632768361582,192.0,0.0,255.0,30526.0,75.35356099820646,0.354680553670093,1.198459409844149
ID96674,96674,1,11.131101608276367,426.67296677965146,0.0,0.0,3420.0,57,4.8,1,,153.61016949152543,159.0,0.0,255.0,27189.0,71.11227125655995,0.566366779653558,1.562103200554365
ID78629,78629,1,10.741134643554688,425.93477825581124,0.0,0.0,360.0,6,4.8,1,,170.79661016949152,191.0,0.0,255.0,30231.0,75.23835903488283,0.493316757939389,1.4998362900004782
ID88229,88229,1,11.149718284606934,426.67296677965146,0.0,0.0,1500.0,25,4.8,1,,164.25988700564972,187.0,0.0,255.0,29074.0,73.4645881452472,0.5473698741471349,1.5818679288690316
ID90916,90916,1,11.045819282531738,426.67296677965146,0.0,0.0,2520.0,42,4.8,1,,161.85310734463278,174.0,0.0,255.0,28648.0,73.53022649930807,0.544496383437437,1.552005433430976
ID94633,94633,1,11.19083309173584,426.67296677965146,0.0,0.0,2880.0,48,4.8,1,,162.05084745762713,178.0,0.0,255.0,28683.0,72.96615585218889,0.5601959559994244,1.59485299099227
ID93611,93611,1,11.085433006286621,426.67296677965146,0.0,0.0,2820.0,47,4.8,1,,159.4689265536723,175.0,0.0,255.0,28226.0,72.511679274635,0.5501654934875256,1.561037680040394
ID83887,83887,1,11.169927597045898,425.93477825581124,0.0,0.0,1080.0,18,4.8,1,,166.8418079096045,182.0,0.0,255.0,29531.0,73.91509143718515,0.5500698676442366,1.6020215204562727
ID92595,92595,1,11.218247413635254,426.67296677965146,0.0,0.0,2580.0,43,4.8,1,,162.0225988700565,182.0,0.0,255.0,28678.0,73.31237297921726,0.5546264611214637,1.5768952429920942
ID79282,79282,1,11.104129791259766,425.93477825581124,0.0,0.0,300.0,5,4.8,1,,168.15254237288136,190.0,0.0,255.0,29763.0,74.54768460811799,0.5476649728870681,1.596383706149186
ID81588,81588,1,11.745755195617676,425.93477825581124,0.0,0.0,420.0,7,4.8,1,,180.66666666666666,206.0,0.0,255.0,31978.0,74.83889261931166,0.5558567897296866,1.7249399085747712
ID89908,89908,1,11.7283935546875,426.67296677965146,0.0,0.0,2040.0,34,4.8,1,,171.4915254237288,184.0,0.0,255.0,30354.0,74.68198628518638,0.5586639063912167,1.6460951451386752
ID85563,85563,1,11.155098915100098,426.67296677965146,0.0,0.0,1620.0,27,4.8,1,,164.65536723163842,177.0,0.0,255.0,29144.0,73.21396016134098,0.5512332840125688,1.5983441916609993
ID83900,83900,1,11.001145362854004,425.93477825581124,0.0,0.0,1020.0,17,4.8,1,,165.96045197740114,186.0,0.0,255.0,29375.0,73.01606000036136,0.5412474995718757,1.5963926816740879
ID87228,87228,1,11.300504684448242,426.67296677965146,0.0,0.0,1440.0,24,4.8,1,,166.94915254237287,183.0,0.0,255.0,29550.0,75.21048276688386,0.5526637513475703,1.5802267334689526
ID79939,79939,1,11.411686897277832,425.93477825581124,0.0,0.0,0.0,0,4.8,1,,172.4463276836158,193.0,0.0,255.0,30523.0,75.49043211925013,0.5486323235287848,1.618546220751921
ID87365,87365,1,11.38773250579834,426.67296677965146,0.0,0.0,1680.0,28,4.8,1,,165.28248587570621,184.0,0.0,255.0,29255.0,73.95414256737902,0.5599324366982852,1.6044425226455115
ID91589,91589,1,11.271126747131348,426.67296677965146,0.0,0.0,2340.0,39,4.8,1,,164.3728813559322,173.0,0.0,255.0,29094.0,73.46494950556468,0.5547093800178794,1.596600534563002
ID82247,82247,1,11.333404541015625,425.93477825581124,0.0,0.0,840.0,14,4.8,1,,167.6723163841808,193.0,0.0,255.0,29678.0,75.37433078062195,0.5518987612973089,1.5822092653721986
ID97351,97351,1,11.290910720825195,426.67296677965146,0.0,0.0,3120.0,52,4.8,1,,162.6949152542373,176.0,0.0,255.0,28797.0,72.61751938565331,0.5592169938968299,1.6070758225560917
ID88910,88910,1,11.222015380859375,425.93477825581124,0.0,0.0,1800.0,30,4.8,1,,155.63841807909606,164.0,0.0,255.0,27548.0,70.08269704253709,0.567691946243611,1.6083775504415716
ID95310,95310,1,11.109688758850098,426.67296677965146,0.0,0.0,3000.0,50,4.8,1,,159.14689265536722,171.0,0.0,255.0,28169.0,71.94664140208036,0.5589995557065572,1.5862918951147684
ID96334,96334,1,9.077035903930664,426.67296677965146,0.0,0.0,3540.0,59,4.8,1,,167.01129943502823,177.0,0.0,255.0,29561.0,74.78590568936868,0.4466973557434964,1.3790873893192652
ID94293,94293,1,11.103806495666504,426.67296677965146,0.0,0.0,3300.0,55,4.8,1,,159.8870056497175,170.0,0.0,255.0,28300.0,71.62971942697715,0.5567059121934896,1.5965009212929553
ID90580,90580,1,11.185723304748535,426.67296677965146,0.0,0.0,2220.0,37,4.8,1,,160.954802259887,171.0,0.0,255.0,28489.0,73.71735172642373,0.5537206358776874,1.556259389297667
ID80598,80598,1,11.467464447021484,425.93477825581124,0.0,0.0,600.0,10,4.8,1,,167.909604519774,191.0,0.0,255.0,29720.0,74.3452692170547,0.5616816408954725,1.6246129844836434
ID86232,86232,1,11.470990180969238,425.93477825581124,0.0,0.0,1140.0,19,4.8,1,,165.07344632768363,181.0,0.0,255.0,29218.0,73.57232238037415,0.567002676170352,1.6237087064363809
ID87899,87899,1,11.132774353027344,426.67296677965146,0.0,0.0,1860.0,31,4.8,1,,159.48022598870057,178.0,0.0,255.0,28228.0,72.6179362388178,0.5580429481844025,1.573189847850659
ID82906,82906,1,11.587991714477539,425.93477825581124,0.0,0.0,540.0,9,4.8,1,,163.57627118644066,180.0,0.0,255.0,28953.0,73.52508926839894,0.5719049964682176,1.6188713439139963
ID93276,93276,1,11.285411834716797,426.67296677965146,0.0,0.0,2700.0,45,4.8,1,,160.77966101694915,169.0,0.0,255.0,28458.0,72.80696796306893,0.5601994474514445,1.5858084052649395
ID78949,78949,1,11.357319831848145,425.93477825581124,0.0,0.0,240.0,4,4.8,1,,168.1129943502825,185.0,0.0,255.0,29756.0,74.91956823946245,0.5527609400644243,1.5976026139315211
ID83557,83557,1,11.575718879699707,425.93477825581124,0.0,0.0,660.0,11,4.8,1,,166.65536723163842,183.0,0.0,255.0,29498.0,74.12382060234242,0.5671704236295738,1.627379545112771
ID92262,92262,1,11.12154483795166,426.67296677965146,0.0,0.0,2280.0,38,4.8,1,,159.7909604519774,170.0,0.0,255.0,28283.0,72.3227954106042,0.5534511467459929,1.574304331506976
ID89576,89576,1,11.308959007263184,426.67296677965146,0.0,0.0,1980.0,33,4.8,1,,164.135593220339,176.0,0.0,255.0,29052.0,73.69920229626857,0.5557777776951367,1.5911956822568716
ID81259,81259,1,11.368875503540039,425.93477825581124,0.0,0.0,720.0,12,4.8,1,,169.4915254237288,192.0,0.0,255.0,30000.0,73.69656142867088,0.5555406322876584,1.6427263679074404
ID84203,84203,1,11.265045166015625,425.93477825581124,0.0,0.0,960.0,16,4.8,1,,167.5536723163842,183.0,0.0,255.0,29657.0,74.74888795588878,0.5535175159626664,1.5973291775825715
ID85228,85228,1,11.137116432189941,425.93477825581124,0.0,0.0,1380.0,23,4.8,1,,161.27683615819208,176.0,0.0,255.0,28546.0,71.93642375501094,0.557314392799253,1.604638133581723
ID98031,98031,1,11.200551986694336,426.67296677965146,0.0,0.0,3360.0,56,4.8,1,,160.45197740112994,170.0,0.0,255.0,28400.0,72.75167296607772,0.5550034563237036,1.5743323289330848
ID86898,86898,1,11.197795867919922,426.67296677965146,0.0,0.0,1740.0,29,4.8,1,,162.68361581920905,174.0,0.0,255.0,28795.0,74.65916046539117,0.5498064367828981,1.5460483436358963
ID91250,91250,1,11.667501449584961,426.67296677965146,0.0,0.0,2100.0,35,4.8,1,,170.40112994350284,185.0,0.0,255.0,30161.0,75.08890638671163,0.556861109532888,1.6233931348114596
ID95991,95991,1,11.187171936035156,426.67296677965146,0.0,0.0,3240.0,54,4.8,1,,159.29943502824858,167.0,0.0,255.0,28196.0,71.79560357613002,0.5637046432725993,1.5997173928234032
ID80630,80630,1,11.624600410461426,425.93477825581124,0.0,0.0,480.0,8,4.8,1,,177.22033898305085,199.0,0.0,255.0,31368.0,76.48671924157154,0.5578036894871344,1.659304839924621
ID79606,79606,1,11.247564315795898,425.93477825581124,0.0,0.0,780.0,13,4.8,1,,167.23728813559322,189.0,0.0,255.0,29601.0,73.96467345886643,0.5518276882884545,1.6080470779151999
ID97016,97016,1,11.313814163208008,426.67296677965146,0.0,0.0,3180.0,53,4.8,1,,158.3050847457627,165.0,0.0,255.0,28020.0,72.7108034607482,0.5660706429483681,1.5739292288472146
ID94971,94971,1,11.36384391784668,426.67296677965146,0.0,0.0,2940.0,49,4.8,1,,161.3050847457627,171.0,0.0,255.0,28551.0,73.0394322758623,0.564332103013551,1.593406054897729
ID88570,88570,1,11.191750526428223,426.67296677965146,0.0,0.0,1560.0,26,4.8,1,,163.12994350282486,177.0,0.0,255.0,28874.0,73.96544076687235,0.5544557842394483,1.573342872723089
ID81918,81918,1,11.324262619018555,425.93477825581124,0.0,0.0,120.0,2,4.8,1,,169.7683615819209,192.0,0.0,255.0,30049.0,74.98050893796196,0.5462132024244538,1.599672891085434
ID92289,92289,2,10.680861473083496,86.57933860225879,46.63316265141715,0.0,2280.0,38,4.8,1,,135.6045197740113,117.0,47.0,255.0,24002.0,61.85798969047151,0.48111447148095887,1.4241907273481478
ID81923,81923,2,8.507905960083008,88.04228100533552,11.25225122524243,0.0,120.0,2,4.8,1,,134.32203389830508,129.0,61.0,231.0,23775.0,41.43386324146567,0.42195241842183473,1.92397862509377
ID83586,83586,2,9.74345588684082,101.81927119494634,55.03791490161272,0.0,660.0,11,4.8,1,,177.88135593220338,182.0,61.0,254.0,31485.0,53.848931600493586,0.36455507809825344,1.765043520068354
ID85253,85253,2,10.183889389038086,86.0465933848666,47.047424147522804,0.0,1380.0,23,4.8,1,,143.80225988700565,128.0,46.0,255.0,25453.0,66.35279670991669,0.38712016506631264,1.2096735455006473
ID89604,89604,2,10.889504432678223,86.53747866197376,46.82741383595506,0.0,1980.0,33,4.8,1,,137.6497175141243,122.0,47.0,255.0,24364.0,63.731783604391765,0.4862699429073975,1.4132824897782053
ID81287,81287,2,8.329239845275879,102.36946364800967,56.69156288779931,0.0,720.0,12,4.8,1,,149.42937853107344,144.0,53.0,250.0,26449.0,50.50356463744767,0.31718309703283676,1.4249769513249053
ID98054,98054,2,10.857141494750977,87.07825170887752,46.54197670548667,0.0,3360.0,56,4.8,1,,137.32203389830508,122.0,49.0,255.0,24306.0,62.08236117100435,0.48426317540425823,1.4433529013773765
ID86921,86921,2,11.038627624511719,86.41293661319007,46.99770998706041,0.0,1740.0,29,4.8,1,,137.3276836158192,119.0,32.0,255.0,24307.0,65.33206239657706,0.4874608130487608,1.3777039308051995
ID91277,91277,2,10.817028999328613,86.49116497012548,46.799495266396086,0.0,2100.0,35,4.8,1,,135.19209039548022,121.0,37.0,255.0,23929.0,64.11218279342265,0.4874249170661377,1.382017014114317
ID79630,79630,2,10.593417167663574,84.78466625397722,46.554540111778536,0.0,780.0,13,4.8,1,,142.80790960451978,127.0,48.0,255.0,25277.0,67.07227567598565,0.4099969145684086,1.2382309131910167
ID88593,88593,2,10.991910934448242,86.35095126368836,47.07296838577277,0.0,1560.0,26,4.8,1,,137.8135593220339,120.0,56.0,255.0,24393.0,63.86441815290611,0.4869467485929937,1.4133477765349474
ID97041,97041,2,10.870392799377441,87.04074714382621,46.568714317882474,0.0,3180.0,53,4.8,1,,134.9774011299435,120.0,47.0,255.0,23891.0,63.11542049745954,0.4976257763894041,1.4211998057713366
ID96017,96017,2,10.640334129333496,87.06589092323351,46.56076342173186,0.0,3240.0,54,4.8,1,,134.0,120.0,47.0,255.0,23718.0,62.09852874849188,0.47875288978580455,1.3972344506762713
